id,source,created_at,rating,text
134, trust_pilot, 2025-11-02, 1, "Amy from Embrace never followed-up with… Amy from Embrace never followed-up with alternative policies as promised after Embrace sent me a 67% increase for my renewal. I submitted zero claims and have a healthy pet."
135, trust_pilot, 2025-11-02, 5, "My dog needed surgery for a luxating… My dog needed surgery for a luxating patella. The claims were very easy to file online and I received reimbursement within a week. The surgery costs with preop appointments was close to $4000 so I was very grateful to have the coverage. The only complaint I have is about the increase of premiums after the first year. The coverage was well worth it though"
136, trust_pilot, 2025-11-04, 1, "Premature request for review You prompted me to write a review about submitting a claim. Yes the apparent submission seemed simple enough. As you have not approved it nor have I received reimbursement yet it seems quite oddly premature. Edit: I now see this review is tagged as an unprompted review which is clearly a lie."
137, trust_pilot, 2025-11-02, 1, "Claim submission through the app… Claim submission through the app doesn’t work on purpose to make the process harder"
138, trust_pilot, 2025-11-02, 5, "User friendly site"
139, trust_pilot, 2025-11-01, 5, "Totally awesome company My fur baby was very sick with pancreatitis and when I took her to the veterinary clinic it was a total relief not to worry about the cost I just told them do what needs to be done. I sent them a photo of the bill and in a few days I was reimbursed my 90% it cost me. 100.00"
140, trust_pilot, 2025-11-01, 5, "Simple claims submission process from… Simple claims submission process from website."
141, trust_pilot, 2025-11-01, 3, "Invited When I signed up they requested my dogs history needless to say didn’t know they hadn’t received it until I needed to use their insurance and are unreasonably denying to pay for a lump deemed nothing to worry about from two vets so now will not cover bumps or cancer this is how they get out of coverage. Very unhappy . Beware"
142, trust_pilot, 2025-11-01, 5, "I just insured our new kitten that we… I just insured our new kitten that we got and the process was very easy and fast and the cost is nicely laid outso far I am happy  let’s see after I use it.😃"
143, trust_pilot, 2025-11-01, 5, "Kind Assistance For financial reasons I needed to cancel my insurance after not using it for years. The customer service rep offered me an extremely reasonable accident insurance change for my sweet cat. Thank you!"
144, trust_pilot, 2025-11-01, 3, "Disappointed-confusing and costly I signed up a year ago because I liked the flexibility of customizing my own plan which most other providers don’t offer. Positives: customer service is excellent, very helpful, friendly, knowledgeable; website for filing claims is easy to use once you become familiar with it. Negatives: long learning curve and no training of how to use the website and provide an overview. My biggest complaint is the lack of clarity from the agents while choosing my coverage. It was my understanding that adding a wellness plan would cover all exams and medications, so I waived that coverage from the accident and illness plan. Turns out I was wrong. My advice would be to take great care when discussing coverage with their agents, particularly if this is your first time buying pet insurance. It can be very confusing. In the end, my analysis of the cost of the insurance versus what my OOP would have been without it was that I would have saved a few hundred dollars without it, even with one of my cats becoming sick with pancreatitis requiring lots of tests, meds, and prescription food. So, while my experience was positive on some points, I would recommend taking a chance on your pets’ health and pay the professionals for their service if they get ill, rather than throwing money at a third party that may not cover your costs."
145, trust_pilot, 2025-11-01, 5, "Invited Fast and easy"
146, trust_pilot, 2025-11-01, 5, "6 years strong We have had embrace for 6 years now for my Frenchie. In general I am quite satisfied with them. Have had a couple issues over the years, but always willing and able to help fix things when I call. It certainly does give me peace of mind as he gets older."
147, trust_pilot, 2025-11-01, 5, "They are just thee Most caring… They are just thee Most caring insurance place , EVER !! They help you with EVERYTHING that's concerns your beloved pet , who's family."
148, trust_pilot, 2025-10-31, 5, "Very impressed with the customer… Very impressed with the customer service and the quick response to our pups needs."
149, trust_pilot, 2025-10-31, 5, "Integrity i continue to be impressed with the integrity and speed of reimbursement from Embrace Pet Insurance."
150, trust_pilot, 2025-10-31, 5, "Easy to submit claim. Easy to submit claim."
151, trust_pilot, 2025-10-31, 5, "Great service They processed my claim quickly. It was surprisingly easy and I'm extremely grateful for this service. Although the annual deductible is quite high, they still saved me allot of money. Would highly recomend."
152, trust_pilot, 2025-10-31, 5, "Embrace is quick to respond"
153, trust_pilot, 2025-10-31, 1, "Nothing worked or connected Nothing worked or connected. I emailed customer support and heard nothing back."
154, trust_pilot, 2025-10-31, 5, "I've used Embrace for 6 years I've used Embrace for 6 years! Embrace continues to provide exceptional insurance coverage for my two pets. The reimbursement process is easy and quick. I highly recommend and appreciate their customer service."
155, trust_pilot, 2025-10-31, 4, "Great Insurance but Software is below par Embrace has been fantastic in their coverage of our 2 Golden Doodles and our newest member of the clan, a 4 month old Tortoise Shell kitten. My only criticism of Embrace is their Web Site. The software seems to hang up and not submit the claim at times. Perhaps a software upgrade would be a great idea?"
156, trust_pilot, 2025-10-31, 5, "Ease and reliability. Submitting a claim is incredibly easy and takes barely a minute. The website is very user friendly for this. Approval does not take very long, and direct deposit is usually a 2 week turn around. I wish my own health insurance was as up front, user friendly, and reliable, honestly. Embrace has literally been a life saver for my dog Ernie. Choosing Embrace for my dogs' policies was one of the best decisions I have ever made."
157, trust_pilot, 2025-10-30, 5, "I have always received excellent… I have always received excellent customer service when inquiring about a claim but, in a few instances, received the expense sooner than expected. Embrace is No. 1 for me. Thank you for your excellence!!!"
158, trust_pilot, 2025-10-30, 4, "Friendly service"
159, trust_pilot, 2025-10-30, 5, "Very reasonable and fair treatment Very reasonable and fair treatment. Much better than what I'm used to with pet insurance."
160, trust_pilot, 2025-10-30, 1, "Embrace Pet Insurance is a Scam Embrace Pet Insurance is a Scam - Beware of Their False Denials and Deceptive Practices I am beyond frustrated and furious with Embrace Pet Insurance, which I now consider nothing more than a scam. My pet's breed is highly susceptible to anal gland issues, which causes severe discomfort. When their anal glands become full, my pet starts licking and scooting, clearly in distress. This is not some “preventative” or “wellness” issue - it is a medical necessity. The vet's note was crystal clear: the glands needed to be extracted due to them being full, not because of some routine checkup. However, when I submitted the claim for this required treatment, Embrace had the audacity to deny reimbursement and categorize it under their “wellness” plan, which they claim isn’t covered. This is NOT a wellness issue - this is a treatment for an ongoing medical condition that my pet needs to have addressed for their comfort and health. This is straight-up stealing. They have no problem taking your premiums, but when it comes time to provide the coverage they’re supposed to, they find ways to wrongfully deny claims and push you into paying out of pocket for something that is not your fault. The fact that they classified an emergency medical procedure as preventative care is unethical and deceitful. I would highly recommend avoiding Embrace Pet Insurance if you care about your pet's health and want to be treated fairly. They’ll gladly take your money, but when your pet needs care, they'll find ways to deny it. It's a scam - pure and simple. Stay away and find a more honest company that actually stands behind their coverage. And now they will follow up with an illogical response to this review, consisting of an incorrect reasoning by fraud scammers who want to steal people’s money. Wellness plan is for preventative care ONLY. In my pet’s case, her anal glands were ALREADY full as per the doctor’s notes. Hence, the treatment should have been covered by her existing plan and NOT WELLNESS PLAN. This is what the insurance policy providers have been doing to deny eligible claims and STEAL PEOPLE’S MONEY- just providing illogical and baseless reasoning and not addressing the real issue. Hence strict action should be taken against them, their ridiculous response and unwarranted justifications should be FLAGGED, and people should be made aware of their unlawful practices."
161, trust_pilot, 2025-10-30, 1, "I have spent houirs trying to enter the… I have spent houirs trying to enter the claim thru the app. I finally gave up and subitted thru the website. The speciality canine dentst practice was not listed and the app could not find it either. So there really is no way to add them. We had an emergency visit to Hospital Blue Pearl then were sent on Monday after we saw our regular vet to the Dental speciality Practice- Pearly Bites Veterinary for consultaion and surgery, they ended up removing 9 teeth. OUR APP DOES NOT SEEM TO HAVE THE DATE OF BIRTH RIGHT EITHER, ALTHOUGH SHE IS A RESCUE AND WE ARE GUESSIMATING. I first adopted her on 02/11/2018, vet estimated Spring to be 2-3 yrs of age so vet records show her birthdate as 02/18/2018 There is no easy way to submit any of the invoicing and I do realize that we are probably capped, but this should not be this difficult. Your reps on phone are completely helpless. They could not even find the policy. PLEASE beware if you are considering this company for coverage there are easier ones out there."
162, trust_pilot, 2025-10-30, 5, "Very easy to work with! Very easy to work with!"
163, trust_pilot, 2025-10-30, 5, "Great Pet Insurance Company Sami and Hans now have 100% illness protection. Couldn't be happier! The claims process is very easy and the Embrace Team is wonderful! Thank you, Embrace!"
164, trust_pilot, 2025-10-30, 1, "This the worst Insurance ever This the worst Insurance ever. I submited a claim in July and I didn t receive any response from them i call 5 times about my claim, i had to do his work and ask the Clinic for the history to send it to them because they didn t do it.After 4 months I kept paying $70 every month, and they never solved my problem."
165, trust_pilot, 2025-10-30, 5, "Easyclaim processing. Very easy and fast claim processing."
166, trust_pilot, 2025-10-30, 5, "Love this insurance Love this insurance. Simple, fast and gives you great peace of mind in pet care"
167, trust_pilot, 2025-10-30, 5, "Kudos to Embrace Embrace is a great company with people who are knowledgeable, caring, compassionate and highly competent."
168, trust_pilot, 2025-10-30, 5, "The rep Veronica was very understanding… The rep Veronica was very understanding and looked into my issue and was able to solve it I have been with Embrace over 15 years and it cane in handy when Rowen was bite by snake which required him to stay 3 days in the hospital. Thank g-d he was gummy covered I have two policies the Wellness policy and major medical I always adj pet owners do you have pet insurance either they say never heard of pet insurance or they say why should I have it. That’s when I get on my soapbox Thank you EMBRACE Rheeta and Rowen ♥️"
169, trust_pilot, 2025-10-30, 5, "Fair and transparent policies. The process to submit claims is easy. What they cover aligns with what you signed up for. They always explain things clearly and when there is coverage, they send the funds promptly."
170, trust_pilot, 2025-10-30, 2, "Shameful Shameful. After paying dutifully into our coverage for 11 years they more than doubled our premium in one year without raising our coverage. So we would always be paying them more than ever possibly receiving. It is shameful and disgraceful and heartbreaking. Leaving us high and dry in Rocky’s final years."
171, trust_pilot, 2025-10-29, 5, "Long time happy customer Long time happy customer My cavalier has been covered by Embrace since puppyhood. He's now 12 years and it's been quite the ride: he's a wonderful dog with lots of medical problems over the years. I've been very happy with the coverage Embrace has provided for his emergency care."
172, trust_pilot, 2025-10-29, 5, "Embrace makes it so easy Embrace makes it so easy. I will always use Embrace for all my pets. Rarely are there any rejections. We live in a very rural place my dog is always getting hurt. So we embrace Embrace pet insurance. Thanks for your love."
173, trust_pilot, 2025-10-29, 5, "The ease in submitting the claim The ease in submitting the claim. Easier than doing anything for humans."
174, trust_pilot, 2025-10-29, 1, "Embrace did not cover all the claims I… Embrace did not cover all the claims I submitted for my pet Peanut who is now dead. She was diagnosed with a tumor that ruptured in her ear. I submitted a precertification for a catscan procedure for them to find out how bad was the tumor. This procedure was also denied by Embrace."
175, trust_pilot, 2025-10-29, 5, "easy to follow submission process easy to follow submission process. if i have an issue , i just call embrace for guidance"
176, trust_pilot, 2025-10-29, 5, "Embrace Pet Insurance is the best… Embrace Pet Insurance is the best insurance available. Their policies are comprehensive, you can tailor your plan to fit your budget and they expedite your invoices in a timely manner. Their customer service is second to none."
177, trust_pilot, 2025-10-28, 5, "Beyond grateful to Embrace Pet… Beyond grateful to Embrace Pet Insurance!! Not only their customer service is unbelievably amazing but having insurance for my little guy who has a very sensitive stomach, has been a life saver when it comes to medical visits!! I will never get any other insurance. Embrace is the best!!!"
178, trust_pilot, 2025-10-28, 4, "Embrace Pet Insurance has given me real… Embrace Pet Insurance has given me real peace of mind. Claims are handled quickly, and the customer service team is incredibly supportive. It feels like they genuinely care about pets and their families. A fantastic choice for responsible pet owners in the UK."
179, trust_pilot, 2025-10-28, 5, "Vets did a great job!"
180, trust_pilot, 2025-10-28, 5, "Simple and Intuitive Very easy to navigate and did not take much time at all."
181, trust_pilot, 2025-10-28, 3, "seems to bescrimping on IT, customer service. Non on the billing dept. thoughilling dept Long wait for customer service to answer the phone. When they did, they could not be of help because IT is not paid to work on weekends for embrace. It took five days for me to find a way to pay my bill."
182, trust_pilot, 2025-10-27, 3, "We have a lot of claims already… We have a lot of claims already submitted, but we only received 2 payments from them yet. I dont know if this company is recommendable."
183, trust_pilot, 2025-10-27, 5, "Great Customer Support I had a small issue with having to change information in my account. I called customer service and had a flawless experience. The change was effective immediately. The representative was extremely helpful and always kept me informed. No complaints from me."
184, trust_pilot, 2025-10-27, 5, "Invited I highly recommend Embrace for pet insurance Everyone I spoke with at Embrace while filing a claim was very professional, patient and friendly. I highly recommend them"
185, trust_pilot, 2025-10-27, 5, "It is a reall seamless process to… It is a reall seamless process to submit claims and rapid turnaround time for reimbursement (<1 week). Excellent service highly recommend!"
186, trust_pilot, 2025-10-27, 5, "Best Pet Insurance Embrace is the best pet insurance for my 2 dogs. I have two other pet insurance companies in the past, but Embrace is by far, the best"
187, trust_pilot, 2025-10-27, 4, "Excellent Coverage and Friendly Service I am very happy with the level of cover and how easy it is to manage everything online. When my dog needed treatment, Embrace helped without any hassle. The staff always respond with kindness and understanding. Truly a company that stands by its promises."
188, trust_pilot, 2025-10-27, 5, "Claims covered as expected, reimbursements provided promptly We have now filed four claims on our pet insurance. I have been so impressed with how easy it is to file a claim, how quickly the claims get processed, and how straightforward the coverage has been. I was definitely worried that the claims adjusters would be looking for ways to avoid paying claims. But things have been covered exactly the way I expected them to be with no sneaky loopholes or unexpected exceptions. our reimbursement payment once we met our deductible landed in our bank account within the same week that we filed our claim. We even had one claim that needed to be reviewed because it appeared possible that our pet was being seen for something that had been an excluded condition. But the claims reviewer took a thoughtful look at the chart notes and realized that our pet had a passing, contagious illness that was not related to any sort of pre-existing condition and they went ahead and covered the visit."
189, trust_pilot, 2025-10-27, 5, "Best Pet Insurance Company Around I've had my cats with Embrace Pet Insurance for years and wouldn't insure them with any other company. The representatives are knowledgeable, friendly, helpful, supportive, and the claims are processed very quickly. The website is user friendly and easy to upload claims. I continue to recommend the company to all of my friends with pets."
190, trust_pilot, 2025-10-27, 1, "Extreamly long hold timed and lots of… Extreamly long hold timed and lots of automatic messages from filed claims."
191, trust_pilot, 2025-10-27, 2, "Very Slow Processing Claims I submitted 2 claims early this month and they have not been paid yet. They are waiting for records apparently, but I checked with the vet today and all of her records were sent 5 months ago, so they should have them all. I sent a question to claims and haven't heard anything. I have not received any email communication from Embrace. Very frustrating."
192, trust_pilot, 2025-10-27, 1, "I haven’t been able to reach anyone at… I haven’t been able to reach anyone at Embrace. I have a question about coverage. Their website bot is useless and no one picked up the phone over 15 minutes so I gave up."
193, trust_pilot, 2025-10-27, 5, "Super easy online claim filing and… Super easy online claim filing and super fast reimbursement."
194, trust_pilot, 2025-10-27, 5, "Recommend Embrace Pet Insurance Had Embrace since I got Finn my dog until his sudden demise. I always found Embrace custormer service top notch and the company trustworthy. They are a little pricey, but I found the customer service and claims process to outweigh the cost."
195, trust_pilot, 2025-10-27, 5, "Excellent service Easy transactions"
196, trust_pilot, 2025-10-27, 2, "Loss of value Embrace has lost its value. We are researching other pet insurers and find a lack of options offered by Embrace. While not the most expensive insurance the coverage for the price is found lacking. Negotiating the Web/App is difficult and lacks transparency. We were unable to find our payment information and future cost easily. We have been with Embrace over 5 years. We have never made a claim. We hope to never need to. However, our good stewardship goes unrecognized and premium continue to rise."
197, trust_pilot, 2025-10-27, 3, "They took another look Typically I have been giving Embrace 5 stars and a few weeks ago I did. Since my dog had surgery for a cancerous mass, I dropped them down to a one, but am now giving them credit where credit is due. Although I had to work much too hard to get them to look at what made logical sense, they did and I am now happy with the reimbursement I am receiving for the claim. I have no doubt they will get back to a 5 in my mind, just not quite there yet. Thank you for listening to logic and making the right call."
198, trust_pilot, 2025-10-27, 4, "Happy until now I've been very satisfied with this company until now. They have been insuring my husband's service dog for 11 years. The cost suddenly shot up, they said it was due to inflation and the dog's age. He's had few problems in this time, and it seems that their rates should continue in his senior years. I can no longer afford this company."
199, trust_pilot, 2025-10-27, 3, "Claim process Submission of a claim was fairly simple. When additional information was needed they reached out to the provider. I had to take Jack to an emergency vet as our normal vet does not have night hours. I received an Email telling me how much of my claim was approved with little explanation. With a vet bill of over $1100 I felt the reimbursement of slightly over $300 was on the low side. Still I’m glad I had insurance to get some money back"
200, trust_pilot, 2025-10-27, 3, "Submission of a claim was fairly simple When additional information was needed they reached out to the provider I had to take Jack to an emergency vet as our normal vet does not have night hours I received an Email telling me how much of my claim was approved with little explanation With a vet bill of over 1100 I felt the reimbursement of slightly over 300 was on the low side Still Im glad I had insurance to get some money back"
201, trust_pilot, 2025-10-27, 5, "Ive had Embrace for my dog since she was a puppy and shes now 11 Its very easy to submit a claim online claims are reviewed and resolved very quickly and Ive always had clear communication from Embrace"
202, trust_pilot, 2025-10-27, 5, "Clementine was awesome and her explanation of benefits very pleased so far"
203, trust_pilot, 2025-10-28, 3, "Phone help was outstanding Still waiting for response to email help and inability to access account settings POST RESPONSE nice to see they dont read the review either I am STILL waiting for an email response about my inability to access and change my account info"
204, trust_pilot, 2025-10-26, 5, "The Embrace website is so easy to use to file claims I am extremely pleased with Embrace"
205, trust_pilot, 2025-10-26, 5, "Wonderful personalized professional service from a caring professional her name was Yunelly She explained to me that if I did nothing our two cats that are now 14 years old would be having a near double increase in their monthly premium She went over alternatives and how to reduce the premium and explain how come the rate was going up I kind of understood why most of it was going to be but I really need to be honest was a bit shocked at the amount of increase You have to admit we really treat our babies like humans anyway its pretty much the same cost as a human healthcare insurance when they get older Anyway she was wonderful and help me make a decision on how to move forward"
206, trust_pilot, 2025-10-26, 2, "Frustrating when the exact diagnosis is not listed Also the review function would not let me review my submitted invoice and would only display the circle of confusion"
207, trust_pilot, 2025-10-26, 5, "Easy to submit claim Clear directions"
208, trust_pilot, 2025-10-25, 5, "Very easy to use check or file a claim"
209, trust_pilot, 2025-10-25, 3, "My dog had to have a tooth removal and a representative told me it was probably covered up to 75 percent Embrace didnt support 1 percent Also an upgrade in coverage cost doubled"
210, trust_pilot, 2025-10-25, 5, "The sight is easy to navigate"
211, trust_pilot, 2025-10-25, 5, "Acted on the claim very quickly just submitted the vet bill of services and they took it from there very happy with the service"
212, trust_pilot, 2025-10-25, 5, "Submitting the claim was easy to do from my tablet Thank you for making it available rather than having to mail anything in"
213, trust_pilot, 2025-10-25, 1, "Claim for dental procedures denied as preexisting They failed to discover the preexisting until almost a year after we enrolled The condition was treated and resolved Per policy dental treatment is covered once it is treated and resolved We had it treated and resolved and they still denied it They do not advise you of exclusions for preexisting until a claim is submitted They take the premiums and provide no coverage"
214, trust_pilot, 2025-10-25, 5, "The claim process was seamless I received precertification within minutes My French Bull dog suffered an acute allergic reaction and had to be rushed to the ER vet Due to the severity he needed an overnight stay but knowing that Embrace covered the cost was incredibly reassuring Hes doing fine now"
215, trust_pilot, 2025-10-25, 5, "Submitting claims and receiving reimbursements is quick an easy Evaluations are fair"
216, trust_pilot, 2025-10-25, 5, "I have had multiple claims in the past 4 years for my cockapoo Kelsey I have never had any problems getting my payment I am so happy I purchase this insurance if not I would be very hard pressed for money to pay for her to have care"
217, trust_pilot, 2025-10-25, 2, "App is broken Spent a long time attempting to file my first claim and finally was able to do so on the desktop app I had Pets Best in the past and may consider switching back to them because its very glitchy and there isnt a way to upload anything under the wellness plan The interface with Pets Best was easier and they had a working app"
218, trust_pilot, 2025-10-25, 1, "Takes too long to get paid Too automated cant talk to a real person all the time"
219, trust_pilot, 2025-10-25, 5, "The ease in filing a claim is remarkable Wow"
220, trust_pilot, 2025-10-24, 5, "Always efficient and dependable"
221, trust_pilot, 2025-10-24, 1, "Ive been with Embrace for about seven years Until now I had no major issues and only filed a few small claims This past year my dog needed ACL surgery an expensive but necessary procedure that Embrace covered I appreciated that but any goodwill I had evaporated when I received my renewal notice My annual premium is jumping from 1300 to 2500 Thats almost a 100 percent increase in a single year When I called to ask why I was told it wasnt because of my large claim but honestly its hard to believe How else can you explain doubling the cost This kind of pricing is not just frustrating it is punishing Many of us cant afford that kind of sudden increase especially after already paying thousands over the years for coverage we hoped wed never need I understand costs rise as pets age but this is excessive and feels exploitative Pet insurance should protect pet owners from financial strain not create more of it Embrace needs to be transparent and accountable for how these massive rate hikes are justified because right now it feels like loyal customers are being taken advantage of the moment they actually use the coverage theyve been paying for I expected an increase but this is absolutely unacceptable"
222, trust_pilot, 2025-10-24, 5, "I am very impressed with Embrace From the agent who sold me our pet policy to our first claim process I have been extremely pleased Even when you call to ask a question the people are very helpful professional and courteous Definitely glad I went with Embrace for our pet insurance"
223, trust_pilot, 2025-10-24, 5, "Agent took the time to fully explain policy and gave detailed instruction on how to file a claim"
224, trust_pilot, 2025-10-24, 1, "Do not spend the monthly fees they are all the same wont cover any emergency procedures"
225, trust_pilot, 2025-10-23, 5, "Submitting the claim was simple Now if the payment process is just as easy I will be thrilled"
226, trust_pilot, 2025-10-23, 3, "The app kept stopping so I had to use my computer Thats fine but what if I didnt have access to a computer Id be stuck"
227, trust_pilot, 2025-10-23, 3, "The app is easy use However every time I file a claim they say they need all paper work for my dog called the SOAP I have sent it numerous times via email and the app but keep getting my claims delayed by weeks or months because they say they do not have all her paper work when they do It can be frustrating and annoying every time I file a claim have to explain they have all the paper work and then waiting months to finally get reimbursed after several back and forth emails Its like nothing is saved in my file I cant understand the issue"
228, trust_pilot, 2025-10-23, 1, "I have two policies with Embrace Never used them I decided to give it a try with three bills from emergency vet visits in 2024 After six months of trying multiple phone calls I was unable to get my receipts taken care of because they said Codie had been seen by a vet they had no records for in 2020 I had given them all his vet visits As he was rescued during the pandemic I had about four visits with different vets The three bills were all less than 350 dollars and were for diarrhea and a rash Still they refuse to pay nor communicate with me No matter how long I sit on the phone or how many calls I make I have paid them over 4500 dollars I am canceling because this is ridiculous They are just taking my money My next call will be a report to the BBB"
229, trust_pilot, 2025-10-23, 1, "Terrible customer service"
230, trust_pilot, 2025-10-23, 5, "Very easy to submit claims and easy to contact on phone and helpful and kind"
231, trust_pilot, 2025-10-23, 5, "Great quick claim service Received reimbursement of funds quickly"
232, trust_pilot, 2025-10-22, 5, "Simple to use and fair pricing"
233, trust_pilot, 2025-10-22, 5, "Great team"
234, trust_pilot, 2025-10-22, 5, "I wasnt sure that insurance was worth it but on the first visit I paid 249 Embrace reimbursed me 150 of that which is great One charge was a fecal test at 70 I have 90 percent coverage and 100 deductible"
235, trust_pilot, 2025-10-22, 1, "I cancelled my policy on all four of my dogs My claim for unrelated growth removals was denied as preexisting even after my vet explained they were unrelated Embrace denied the appeal This was my first experience with pet insurance and I regret choosing Embrace They have a pattern of denying legitimate claims based on reviews I take excellent care of my dogs and this company made the situation aggravating and disappointing Do your research before trusting them"
236, trust_pilot, 2025-10-22, 5, "Easy claim process just would like more wellness coverage"
237, trust_pilot, 2025-10-22, 5, "So easy to submit a claim and payment is timely do love this insurance"
238, trust_pilot, 2025-10-22, 1, "Embrace is morally bankrupt They raise premiums astronomically after pets age or need care I was a customer for 14 years and my premiums increased 40 percent last year and 83 percent this year They hide behind excuses like inflation but its clear they care more about shareholders than pets I regret ever supporting them They have no loyalty to long term customers BEWARE"
239, trust_pilot, 2025-10-21, 5, "Submitting a claim was easy and they were very prompt in sending the money I was due"
240, trust_pilot, 2025-10-21, 5, "always fast to submitt a claim always fast to submitt a claim"
241, trust_pilot, 2025-10-21, 5, "Im very happy with this coverage for my two dogs"
242, trust_pilot, 2025-10-21, 1, "Im writing this review because Embraces website essentially makes you write a review in order to submit claims Ive actually had a decent experience with them aside from this"
243, trust_pilot, 2025-10-21, 5, "Very easy to complete a claim The website provides a nice stepwise process and is clear and easy to read and navigate"
244, trust_pilot, 2025-10-21, 1, "Documents were provided for dental but also for two growth removals including margins Embrace never considered the growths Very disappointing given the 1400 per year premiums"
245, trust_pilot, 2025-10-21, 5, "Easy quick and effective"
246, trust_pilot, 2025-10-21, 5, "excellent service"
247, trust_pilot, 2025-10-20, 5, "Embrace has been an excellent company to work with Their representatives are pet friendly professional and efficient Submitting claims is really easy We have had Embrace for two cats and now for two dogs and a cat I am a very satisfied customer"
248, trust_pilot, 2025-10-20, 5, "Betsy made my renewal process very easy and understandable Thank you very much"
249, trust_pilot, 2025-10-20, 5, "Submitting a claim was very easy the prompts walked me through it quickly I spoke to a representative who helped me with the online process Hoping our claim gets taken care of for us"
250, trust_pilot, 2025-10-20, 5, "We have used Embrace pet insurance for 9 years now always with a good experience especially during the hard times"
251, trust_pilot, 2025-10-20, 5, "Hannah was excellent and was so helpful during the setup process I would highly recommend"
252, trust_pilot, 2025-10-20, 4, "great processing of claim good timming"
253, trust_pilot, 2025-10-20, 5, "Very easy process wish human claims were this easy"
254, trust_pilot, 2025-10-20, 3, "I just submitted my first claim It was very easy but I have not received an approval yet lets see how it goes"
255, trust_pilot, 2025-10-19, 1, "Embrace insurance is very deceiving on how they do their claims They nit pick all the fees picking only the low fees like a cone for an emergency visit but not the actual emergency exam and medicine I feel this is a rip off for all customers The claims adjusters are not good and make the customer do their job I do not recommend this company for anyone"
256, trust_pilot, 2025-10-19, 5, "Embrace is great The communication ease of claim submission and turnaround time The customer service is on point and exceeds expectations I would recommend and do it all over again"
257, trust_pilot, 2025-10-19, 2, "For some reason my email is now not associated with an account after I paid 469 for an annual membership Now I have to go through the hassle of figuring out how to fix it so I can even put in a claim"
258, trust_pilot, 2025-10-19, 1, "I guess this leading statement in the comments box What went wrong this time explains their work My dog is experiencing something causing him to vomit and Ive had numerous tests done to see what might be the cause Because a vet visit 11 and a half months ago mentioned vomiting Embrace stated this is a preexisting condition Vomiting really Who has a dog who never vomits My case is extreme this time but Embrace refused to reimburse me anything They said he would be covered for vomiting in the future if he has no further case of it for 12 months I missed the window of opportunity by half a month"
259, trust_pilot, 2025-10-18, 3, "Took the insurance for a test drive with my claim Not sure at this time but forty eight point five zero times twelve is about five hundred eighty two per year without meds eight hundred seventy seven point four six deductible and a little over one thousand thirty three for the claims including meds not covered for a total of about one thousand four hundred fifty nine point four six out by the customer I could be off by some change or a dollar but that is the picture I was looking at However they were kind and courteous"
260, trust_pilot, 2025-10-18, 3, "I called to cancel my plan and was subsequently hung up on when I told the representative that everything is a preexisting condition according to their underwriters as that was my response to her telling me that any new insurance company I select will do the same thing"
261, trust_pilot, 2025-10-18, 5, "Embrace Pet Insurance is the real deal My dog had to have emergency surgery for bladder stone removal after being diagnosed with a urinary tract infection I received an invoice for the initial visit and another invoice for the surgery I submitted both invoices on Embraces website and two business days later they issued two checks and mailed them I couldnt be happier with this company"
262, trust_pilot, 2025-10-17, 5, "Easy and straightforward process"
263, trust_pilot, 2025-10-17, 5, "excellent insurance and simple to file claims"
264, trust_pilot, 2025-10-17, 1, "No matter what I submit for a claim Embrace finds a reason not to pay out what they promise I have invoices documentation and emails from the vet explaining the diagnosis yet I still have nothing I am not happy and not renewing"
265, trust_pilot, 2025-10-17, 5, "Is there anyway that you can add Rx Renewal to the diagnosis"
266, trust_pilot, 2025-10-17, 5, "Very personable and gave me useful information"
267, trust_pilot, 2025-10-17, 5, "So easy to file a claim I mostly submit for monthly grooming and yearly routine vaccinations Highly recommend Embrace Pet Insurance"
268, trust_pilot, 2025-10-17, 5, "Wow It was very fast and easy to file the claim"
269, trust_pilot, 2025-10-17, 5, "Its just so easy sending in your bills a lot easier than my own health insurance"
270, trust_pilot, 2025-10-17, 5, "Forget it too complicated for old people"
271, trust_pilot, 2025-10-17, 2, "The response time for Embrace is great but they always try to tie claims to preexisting conditions even when symptoms are unrelated My pup had a pancreatitis attack and because he also had diarrhea during his stay the entire 4500 claim was denied This feels unfair and frustrating"
272, trust_pilot, 2025-10-16, 4, "I like the easy and practical way I can place a claim without difficulty I love the response time and method"
273, trust_pilot, 2025-10-16, 5, "My dog got bronchitis took him to the vet He had xrays and antibiotics I sent the invoice to Embrace and was reimbursed in less than a week"
274, trust_pilot, 2025-10-16, 2, "Unable to select provider from webpage The provider field would not respond on multiple computers and browsers Eventually the phone app worked after several minutes"
275, trust_pilot, 2025-10-16, 4, "Easy to submit claim but I just submitted it and havent gotten an approval yet so I cannot say if it will be approved"
276, trust_pilot, 2025-10-16, 5, "wonderful service and an easy website to use"
277, trust_pilot, 2025-10-16, 5, "Claims processed quickly"
278, trust_pilot, 2025-10-16, 5, "Thanks to Embrace Pet Insure It is easy to make a claim I am very happy"
279, trust_pilot, 2025-10-16, 5, "A great company that values dog health Easy to submit"
280, trust_pilot, 2025-10-16, 5, "I have never had a problem with getting help with questions Always so polite and very helpful"
281, trust_pilot, 2025-10-15, 5, "Super easy to make the claim and hear back within days"
282, trust_pilot, 2025-10-15, 5, "Embrace has been very good to work with They tell me what I need to do and help me with the processing of my claims"
